,low,high,open,close,volume,price_change,average_price,volatility,pct_change,day_of_week,close_lag_1,volume_lag_1,close_lag_3,volume_lag_3,close_lag_7,volume_lag_7,close_MA10,close_ema_7,close_ema_14,close_ema_30,RSI,MACD,Signal_Line,volatility_7d,volatility_14d,volatility_30d,momentum_1d,momentum_7d,momentum_30d,month_of_year
close_lag_1,0.10347055538357389,0.1047480629155676,0.10260606049571803,0.10328729151700863,0.03884500176893486,0.005918538933782632,0.10429356307824028,0.0168591496961706,-0.177509874497897,-0.006940465752266028,1.0,-0.12946709911123055,-0.06159246768152687,0.03504870737753084,-0.015800199260812872,-0.015121146415619142,0.33960806902030066,0.7001892320243904,0.5458775952414913,0.3970576616434672,0.04051378795689921,0.6431001098051815,0.24252636781149775,0.12343497680844925,0.08288364178785092,0.07862514023357153,-0.177509874497897,-0.04152091793828804,-0.0018082157148352814,-0.02122927175184503
volume_lag_1,0.05429531506489898,0.06107087259447521,0.06291863099154131,0.05694428530382879,0.1314776494931574,-0.05025362283287049,0.057935368596258266,0.11335775718174544,0.5336610955532654,-0.012179483537269213,-0.12946709911123055,1.0,0.01074963415399739,0.012298998184966803,-0.028606465266296087,0.003614654370875788,-0.04614462671747263,-0.08316494645571218,-0.0629164128201831,-0.04268413758728083,-0.0035086967978268705,-0.08052940204752401,-0.03315362079273684,-0.043672869564476545,-0.052841479088149394,-0.03801852368057541,0.5336610955532654,-0.0298438151154542,0.006524642982865266,-0.007002593841225577
close_lag_3,0.044886755023076846,0.04372856304464514,0.04677866839007682,0.04245487390839347,-0.04561401227742954,-0.03636776512934362,0.04434395084399633,-0.02254271961652214,0.01126321442368812,0.05992219428139461,-0.06159246768152687,0.01074963415399739,1.0,-0.1176420881585617,-0.017736951597251166,0.006497940635358814,0.20442058895380244,0.2404564696899135,0.25760721708807893,0.21360775712028432,0.0324562555191881,0.22001166414542594,0.29303377206660897,0.0655858132328643,-0.0066390750428868,-0.009039575759107969,0.011263214423688115,0.01932729315249838,0.0009403464209147042,-0.00015898407030802948
volume_lag_3,0.09347920998094161,0.10860309826501743,0.10636185692644232,0.1029042260888547,0.20865090145662357,-0.028964112988957007,0.10156363061222731,0.20920566415581826,-0.07737892758833714,-0.05852116581062604,0.03504870737753084,0.012298998184966803,-0.1176420881585617,1.0,0.05355723359383022,-0.019641538696907553,-0.002686075473306739,0.0004988202834636339,-0.003237406246094097,0.0003783945467657484,-0.002850873409328387,-0.007183144424455366,-0.02643534436247779,0.031569435269933964,-0.011010359724178567,-0.04170534627201246,-0.07737892758833713,-0.06970593275270216,-0.04109183942122728,0.0206757413398297
close_lag_7,0.04164093522251554,0.038117257923332606,0.03930689167384196,0.04096745255509799,-0.021268304507540935,0.014065348965810374,0.03985034605531382,-0.02023526754330888,-0.04885327235106757,-0.004231702728977627,-0.015800199260812872,-0.028606465266296087,-0.017736951597251166,0.05355723359383022,1.0,-0.1266898398230059,0.23006710800533817,0.0032066151330986266,0.06949116784677226,0.10655063536215577,0.06352263330710269,-0.062317049677344756,0.08018966698829746,-0.09569994131851961,0.03205669075725107,0.0398288188840868,-0.048853272351067546,-0.17094227833528022,0.049031869388170245,-0.053321908570118766
volume_lag_7,0.07702624065924618,0.08604920367664264,0.0802992806398473,0.08340818117942606,0.16256803805113992,0.026344641788961308,0.0818805969329408,0.16086249428924113,-0.06476950897201016,-0.0012798884591506915,-0.015121146415619142,0.003614654370875788,0.006497940635358814,-0.019641538696907553,-0.1266898398230059,1.0,-0.04614868461576161,-0.001002300980521758,-0.010978548498746141,-0.013803937562542121,-0.01474502664590299,0.005126623861194886,-0.022557666459541374,-0.0055138868671878935,-0.050384190197912904,-0.08915926515612432,-0.06476950897201016,0.5179784144405903,-0.029260554197403886,0.07709255639383332
close_MA10,0.319978193417982,0.3187005786805585,0.3180930767504275,0.31942897173290163,0.08823166115217604,0.01180676287463031,0.31977594293462147,0.031037334909374298,-0.08819964387813312,0.0009653670520361731,0.33960806902030066,-0.04614462671747263,0.20442058895380244,-0.002686075473306739,0.23006710800533817,-0.04614868461576161,1.0,0.736095721475917,0.8439776243190665,0.8063760684590646,0.13398570389454703,0.4856677571451564,0.7004323245335928,0.15201546270544825,0.10798946279827094,0.08851103931160764,-0.08819964387813313,-0.05367781248120287,-0.017527389027530545,-0.04671624734525407
close_ema_7,0.26291568629664197,0.26146909134277674,0.25915169365704427,0.263873553410163,0.0805750193408478,0.040248102007613466,0.26254098058301073,0.02189894515393767,-0.13720545494981728,0.005840622439899307,0.7001892320243904,-0.08316494645571218,0.2404564696899135,0.0004988202834636339,0.0032066151330986266,-0.001002300980521758,0.736095721475917,1.0,0.9459130869439296,0.7926961256700618,0.08221257187797333,0.8298095427487405,0.6733058434705674,0.21790863617769635,0.09725978562030164,0.08788763019059287,-0.13720545494981726,-0.01232797806577981,-0.024024119776943527,-0.023079530868539182
close_ema_14,0.38251377742735204,0.379634971110075,0.3791792057855975,0.3828191653588633,0.1115429572148705,0.03133397323782926,0.38156180800914646,0.035137210230739256,-0.1214602319936156,0.006242168034875599,0.5458775952414913,-0.0629164128201831,0.25760721708807893,-0.003237406246094097,0.06949116784677226,-0.010978548498746141,0.8439776243190665,0.9459130869439296,1.0,0.9390582409259622,0.09235093936883038,0.6379837381330064,0.6535337934653448,0.18678272312946617,0.10861619643975366,0.09492249615787622,-0.12146023199361557,-0.034808721193984794,-0.025561774436657417,-0.04461157757580984
close_ema_30,0.4916738430191172,0.4887540688089568,0.49025114537734626,0.4918015404656779,0.14810901013800776,0.013910239857913523,0.49086038397000886,0.06096555321579656,-0.09945514714596969,0.00522751440518811,0.3970576616434672,-0.04268413758728083,0.21360775712028432,0.0003783945467657484,0.10655063536215577,-0.013803937562542121,0.8063760684590646,0.7926961256700618,0.9390582409259622,1.0,0.07212785841751806,0.3360197937347378,0.4330704444683094,0.10998214505066871,0.09492835274386456,0.09444198283826401,-0.09945514714596969,-0.05738558238549,-0.028329191057418816,-0.07203391980152579
RSI,0.052517165233964935,0.05331177604631695,0.05124372907718159,0.05289053914705546,0.05110347086693002,0.013969911057700332,0.05301171589015979,0.04459218069050227,-0.03188487675599777,0.016544597412474063,0.04051378795689921,-0.0035086967978268705,0.0324562555191881,-0.002850873409328387,0.06352263330710269,-0.01474502664590299,0.13398570389454703,0.08221257187797333,0.09235093936883038,0.07212785841751806,1.0,0.08423218656744762,0.13986443623758693,0.03684697371171283,0.09585860081379508,-0.036382784807436556,-0.031884876755997764,-0.036499741790046246,0.041029150353852475,-0.017512187619403347
MACD,-0.045491965401934474,-0.04623605158225556,-0.05090066236985458,-0.044662315542646866,-0.0200162990329399,0.052499671651203485,-0.045949666569292044,-0.03323182438288952,-0.11354796562612963,0.006142720374097581,0.6431001098051815,-0.08052940204752401,0.22001166414542594,-0.007183144424455366,-0.062317049677344756,0.005126623861194886,0.4856677571451564,0.8298095427487405,0.6379837381330064,0.3360197937347378,0.08423218656744762,1.0,0.7753455303323793,0.25947278025121906,0.0759606897720484,0.04732174224357429,-0.11354796562612965,0.03399758689352561,-0.010357966503946684,0.03578963542905492
Signal_Line,0.022697625615893155,0.01761057456066893,0.015542299673074156,0.021401036303414334,-0.025574669911221985,0.049413672307744,0.02005773489297888,-0.0550623878444354,-0.06913488049784589,0.006859909215541857,0.24252636781149775,-0.03315362079273684,0.29303377206660897,-0.02643534436247779,0.08018966698829746,-0.022557666459541374,0.7004323245335928,0.6733058434705674,0.6535337934653448,0.4330704444683094,0.13986443623758693,0.7753455303323793,1.0,0.2594682822313038,0.11871056295208704,0.044082077152833105,-0.0691348804978459,0.012654453265108792,-0.0004552795993932108,0.03355660024405752
volatility_7d,-0.02322847296147476,-0.02487104954036564,-0.0276884321650447,-0.024126088532725208,-0.045746937985379585,0.029981759761591294,-0.024125676819024888,-0.0416269333428554,-0.0665130445253381,0.015978105605644034,0.12343497680844925,-0.043672869564476545,0.0655858132328643,0.031569435269933964,-0.09569994131851961,-0.0055138868671878935,0.15201546270544825,0.21790863617769635,0.18678272312946617,0.10998214505066871,0.03684697371171283,0.25947278025121906,0.2594682822313038,1.0,0.6009134227759962,0.3885521724544914,-0.06651304452533811,0.08862296457656338,0.005548997278493138,-0.005789126483885352
volatility_14d,-0.056329102840184525,-0.05929194845945271,-0.05986072945140937,-0.056878890075358894,-0.08001987558592036,0.02503313253634429,-0.05796861633788143,-0.0523322065295123,-0.020031383590156708,0.027242376412064177,0.08288364178785092,-0.052841479088149394,-0.0066390750428868,-0.011010359724178567,0.03205669075725107,-0.050384190197912904,0.10798946279827094,0.09725978562030164,0.10861619643975366,0.09492835274386456,0.09585860081379508,0.0759606897720484,0.11871056295208704,0.6009134227759962,1.0,0.6257142582290198,-0.02003138359015672,-0.006331292024341204,0.048157211173700955,-0.034028883685331156
volatility_30d,-0.10379757515467407,-0.109581273169123,-0.10748052798482602,-0.10716978848461836,-0.14464223982747168,0.0024350488038578626,-0.1069889964114972,-0.10827097278149757,0.04558752963063243,0.029147828295504136,0.07862514023357153,-0.03801852368057541,-0.009039575759107969,-0.04170534627201246,0.0398288188840868,-0.08915926515612432,0.08851103931160764,0.08788763019059287,0.09492249615787622,0.09444198283826401,-0.036382784807436556,0.04732174224357429,0.044082077152833105,0.3885521724544914,0.6257142582290198,1.0,0.04558752963063243,-0.012525560459140534,0.04560226398982044,-0.05318860463191993
momentum_1d,-0.08706956389128069,-0.09318167758949111,-0.0898833807029016,-0.09145711770084254,-0.09562932491290753,-0.013420214069338465,-0.09040903780980108,-0.07767375137190484,1.0,0.030246098000153956,-0.177509874497897,0.5336610955532654,0.011263214423688115,-0.07737892758833713,-0.048853272351067546,-0.06476950897201016,-0.08819964387813313,-0.13720545494981726,-0.12146023199361557,-0.09945514714596969,-0.031884876755997764,-0.11354796562612965,-0.0691348804978459,-0.06651304452533811,-0.02003138359015672,0.04558752963063243,1.0,0.02479793987945211,0.03825309457281899,0.009265283402685967
momentum_7d,-0.00827759385650272,-0.007433533836082676,-0.009644003898444881,-0.008932687682166148,0.005448381664874103,0.005979592748504128,-0.007846188925007352,0.011114748268965623,0.02479793987945211,0.019772458555952988,-0.04152091793828804,-0.0298438151154542,0.01932729315249838,-0.06970593275270216,-0.17094227833528022,0.5179784144405903,-0.05367781248120287,-0.01232797806577981,-0.034808721193984794,-0.05738558238549,-0.036499741790046246,0.03399758689352561,0.012654453265108792,0.08862296457656338,-0.006331292024341204,-0.012525560459140534,0.02479793987945211,1.0,0.015411213817448637,0.07448817662837089
momentum_30d,-0.049197494622894085,-0.05399722753224815,-0.05364347946621181,-0.049668158856307126,-0.06361756675831091,0.033418481723869506,-0.0517918087019668,-0.07101273106016001,0.03825309457281899,0.02322106612758721,-0.0018082157148352814,0.006524642982865266,0.0009403464209147042,-0.04109183942122728,0.049031869388170245,-0.029260554197403886,-0.017527389027530545,-0.024024119776943527,-0.025561774436657417,-0.028329191057418816,0.041029150353852475,-0.010357966503946684,-0.0004552795993932108,0.005548997278493138,0.048157211173700955,0.04560226398982044,0.03825309457281899,0.015411213817448637,1.0,-0.00496327303407327
month_of_year,0.11845992266194728,0.12242520993077737,0.11884812880880002,0.11876554803849308,0.08236730749830926,-0.0004922540531592588,0.12071729321260924,0.0036479646863618914,0.009265283402685967,0.004441895857069028,-0.02122927175184503,-0.007002593841225577,-0.00015898407030802948,0.0206757413398297,-0.053321908570118766,0.07709255639383332,-0.04671624734525407,-0.023079530868539182,-0.04461157757580984,-0.07203391980152579,-0.017512187619403347,0.03578963542905492,0.03355660024405752,-0.005789126483885352,-0.034028883685331156,-0.05318860463191993,0.009265283402685967,0.07448817662837089,-0.00496327303407327,1.0
